rho,iter,conv,bound,wmax,xerr,xbar
1000.0,63,2.33081204805281e-20,-112978.07846840251,251.66663971959042,49.173876496998105,65.6769506242 299.173876497 135.149172879
1000.0,64,4.285704562930729e-20,-112978.07846840251,251.66663959527386,49.11687649735143,65.7679506233 299.116876497 135.115172879
1000.0,65,6.411939914781413e-20,-112978.07846840251,251.66663943969343,49.0598764978115,65.8589506222 299.059876498 135.08117288
1000.0,66,8.598971426067609e-20,-112978.07846840251,251.6666392854204,49.002876498400724,65.949950621 299.002876498 135.047172881
1000.0,67,1.5112031316529693e-19,-112978.07846840251,251.66663906788062,48.9458764990606,66.0409506195 298.945876499 135.013172881
1000.0,68,2.7450261634871396e-19,-112978.07846840251,251.66663875490076,48.88887649990363,66.1319506176 298.8888765 134.979172882
1000.0,69,8.0291247418341065e-19,-112978.07846840251,251.6666382596809,48.8318765010269,66.2229506152 298.831876501 134.945172884
1000.0,70,1.298746199986748e-18,-112978.07846840251,251.66663762030612,48.77487650249947,66.3139506122 298.774876502 134.911172885
1000.0,71,5.77322651965895e-17,-112978.07846840251,251.66663326052958,48.717876506148286,66.4049506047 298.717876506 134.877172889
1000.0,72,2.755566482629696e-15,-112978.07846840251,251.66660304546713,48.660876524927914,66.4959505669 298.660876525 134.843172908
1000.0,73,3.3743104097407244e-15,-112978.07846840251,251.66663727117384,48.603876526452325,66.586950563 298.603876526 134.80917291
1000.0,74,4.244267014008068e-05,-112978.07846840251,247.90527937023217,48.54875720750226,66.674189253 298.548757208 134.777053591
1000.0,75,0.0029932306903865495,-112978.07846840251,216.31820134200825,48.50943139315791,66.7298408289 298.509431393 134.760727776
1000.0,76,0.00048018840311141956,-112978.07846840251,203.66661075962884,48.47643139216518,66.772840829 298.476431392 134.750727775
1000.0,77,1.1658097693485843e-18,-112978.07846840251,203.66660970364865,48.44343139343084,66.8158408307 298.443431393 134.740727777
1000.0,78,3.3415959439013326e-15,-112978.07846840251,203.6666430225323,48.41043137632545,66.8588408641 298.410431376 134.73072776
1000.0,79,3.3537151265289044e-15,-112978.07846840251,203.66660931296383,48.37743137631287,66.9018408644 298.377431376 134.72072776
1000.0,80,4.2561586044519045e-20,-112978.07846840251,203.66660910531482,48.34443137614193,66.9448408644 298.344431376 134.71072776
1000.0,81,1.0661748191470642e-19,-112978.07846840251,203.66660880347627,48.31143137613316,66.9878408646 298.311431376 134.70072776
1000.0,82,1.6772353135928823e-21,-112978.07846840251,203.66660877869253,48.278431375916114,67.0308408645 298.278431376 134.69072776
1000.0,83,5.434800151472858e-16,-112978.07846840251,203.66662221323668,48.24543136914565,67.0738408781 298.245431369 134.680727753
1000.0,84,5.0088342006621566e-17,-112978.07846840251,203.66661807941273,48.21243136438807,67.1168408876 298.212431364 134.670727748
1000.0,85,2.1977937836853982e-17,-112978.07846840251,203.66661533882098,48.17943136095903,67.1598408943 298.179431361 134.660727745
1000.0,86,1.3700202828246109e-17,-112978.07846840251,203.6666132073633,48.146431358600694,67.2028408989 298.146431359 134.650727743
1000.0,87,2.0820045301193866e-17,-112978.07846840251,203.66661057045394,48.11343135759404,67.2458409009 298.113431358 134.640727742
1000.0,88,3.7025009564646445e-18,-112978.07846840251,203.66660946382626,48.080431357105795,67.2888409017 298.080431357 134.630727741
1000.0,89,2.4257770211284557e-19,-112978.07846840251,203.66660917915442,48.047431356762104,67.3318409023 298.047431357 134.620727741
1000.0,90,1.059699397738156e-17,-112978.07846840251,203.66661104435752,48.01443135550704,67.3748409048 298.014431356 134.61072774
1000.0,91,3.666976676393654e-19,-112978.07846840251,203.6666106816965,47.98143135440273,67.4178409069 297.981431354 134.600727739
1000.0,92,8.580573356604988e-18,-112978.07846840251,203.66660898412465,47.948431354157094,67.4608409073 297.948431354 134.590727739
1000.0,93,9.902382141687927e-19,-112978.07846840251,203.6666094621778,47.91543135362599,67.5038409083 297.915431354 134.580727738
1000.0,94,2.808827577591919e-18,-112978.07846840251,203.66660846804325,47.882431353493985,67.5468409084 297.882431353 134.570727738
1000.0,95,1.4204069751889739e-21,-112978.07846840251,203.66660844320268,47.84943135336226,67.5898409084 297.849431353 134.560727738
1000.0,96,3.1372832098087436e-20,-112978.07846840251,203.66660854472502,47.81643135336577,67.6328409085 297.816431353 134.550727738
1000.0,97,6.405836643949575e-23,-112978.07846840251,203.66660854540714,47.78343135335706,67.6758409085 297.783431353 134.540727738
1000.0,98,1.0277308482574837e-22,-112978.07846840251,203.66660853739222,47.75043135334374,67.7188409085 297.750431353 134.530727738
1000.0,99,2.869080801401578e-23,-112978.07846840251,203.6666085338111,47.71743135333105,67.7618409085 297.717431353 134.520727738
1000.0,100,1.602891311665459e-23,-112978.07846840251,203.66660853688063,47.68443135331938,67.8048409085 297.684431353 134.510727738
10000.0,1,4449.382716049382,-115405.55555555555,666666.6666666669,58.333333333333314,57.2222222222 308.333333333 134.444444444
10000.0,2,4447.045340424029,-115405.55555555555,228.55555528705008,58.31607777780516,57.2371 308.316077778 134.446822222
10000.0,3,1.2576874573952991e-20,-115405.55555555555,228.55555454353816,58.29882222235062,57.2519777777 308.298822222 134.4492
10000.0,4,1.3378273158981414e-23,-115405.55555555555,228.55555454296973,58.28156666689654,57.2668555554 308.281566667 134.451577778
10000.0,5,1.665061124061565e-23,-115405.55555555555,228.55555455149624,58.26431111144291,57.2817333331 308.264311111 134.453955555
10000.0,6,2.168516781757592e-23,-115405.55555555555,228.55555456798083,58.24705555598672,57.2966111109 308.247055556 134.456333333
10000.0,7,8.771746198306822e-24,-115405.55555555555,228.55555456968614,58.229800000535306,57.3114888886 308.229800001 134.458711111
10000.0,8,9.056325140328952e-24,-115405.55555555555,228.5555545622965,58.212544445083154,57.3263666663 308.212544445 134.461088889
10000.0,9,9.289188465033871e-24,-115405.55555555555,228.55555455945432,58.19528888963072,57.341244444 308.19528889 134.463466666
10000.0,10,6.907543765153817e-24,-115405.55555555555,228.55555455661215,58.17803333417908,57.3561222217 308.178033334 134.465844444
10000.0,11,8.173288968428115e-24,-115405.55555555555,228.55555455490685,58.160777778728175,57.3709999995 308.160777779 134.468222222
10000.0,12,7.077904062616265e-24,-115405.55555555555,228.55555455320155,58.14352222327818,57.3858777772 308.143522223 134.4706
10000.0,13,3.143310517753028e-20,-115405.55555555555,228.55555558093056,58.126266667725986,57.4007555549 308.126266668 134.472977777
10000.0,14,1.2684546775300975e-24,-115405.55555555555,228.5555555832043,58.10901111217294,57.4156333327 308.109011112 134.475355555
10000.0,15,1.3911214964774246e-24,-115405.55555555555,228.55555558093056,58.09175555662023,57.4305111105 308.091755557 134.477733333
10000.0,16,1.2713829292102779e-24,-115405.55555555555,228.55555558036212,58.074500001066156,57.4453888883 308.074500001 134.480111111
10000.0,17,1.0886364637213185e-24,-115405.55555555555,228.5555555883202,58.057244445511856,57.460266666 308.057244446 134.482488888
10000.0,18,1.635546366609264e-24,-115405.55555555555,228.5555555797937,58.0399888899596,57.4751444438 308.03998889 134.484866666
10000.0,19,3.6292482059633505e-24,-115405.55555555555,228.55555559400455,58.022733334403654,57.4900222216 308.022733334 134.487244444
10000.0,20,5.923449252221467e-24,-115405.55555555555,228.55555559457298,58.005477778850434,57.5048999994 308.005477779 134.489622222
10000.0,21,5.079170342501409e-25,-115405.55555555555,228.55555559116237,57.98822222329534,57.5197777771 307.988222223 134.492
10000.0,22,1.925813521665307e-24,-115405.55555555555,228.55555558093056,57.97096666774132,57.5346555549 307.970966668 134.494377777
10000.0,23,4.892872951124416e-25,-115405.55555555555,228.55555558036212,57.9537111121852,57.5495333327 307.953711112 134.496755555
10000.0,24,1.791635644388995e-24,-115405.55555555555,228.5555555832043,57.936455556629824,57.5644111105 307.936455557 134.499133333
10000.0,25,3.5699426949233757e-25,-115405.55555555555,228.55555558093056,57.91920000107473,57.5792888883 307.919200001 134.501511111
10000.0,26,6.759549252076194e-25,-115405.55555555555,228.55555558547803,57.90194444551861,57.594166666 307.901944446 134.503888888
10000.0,27,8.658873876358719e-25,-115405.55555555555,228.5555555832043,57.88468888996397,57.6090444438 307.88468889 134.506266666
10000.0,28,1.2002129501557784e-24,-115405.55555555555,228.55555558775177,57.86743333440768,57.6239222216 307.867433334 134.508644444
10000.0,29,1.0780678312204375e-25,-115405.55555555555,228.5555555866149,57.85017777885275,57.6387999994 307.850177779 134.511022222
10000.0,30,3.110005232743317e-26,-115405.55555555555,228.55555558775177,57.83292222329692,57.6536777771 307.832922223 134.5134
10000.0,31,3.5524405009728715e-25,-115405.55555555555,228.5555555849096,57.81566666774171,57.6685555549 307.815666668 134.515777777
10000.0,32,1.869318459076999e-24,-115405.55555555555,228.55555559059394,57.79841111218548,57.6834333327 307.798411112 134.518155555
10000.0,33,1.6336951730183453e-24,-115405.55555555555,228.55555558547803,57.78115555663095,57.6983111105 307.781155557 134.520533333
10000.0,34,1.6795542869751936e-24,-115405.55555555555,228.55555558718333,57.76390000107557,57.7131888883 307.763900001 134.522911111
10000.0,35,1.266889577494139e-25,-115405.55555555555,228.55555558718333,57.74664444552036,57.728066666 307.746644446 134.525288888
10000.0,36,2.822228774518692e-25,-115405.55555555555,228.55555558945707,57.72938888996475,57.7429444438 307.72938889 134.527666666
10000.0,37,2.6936549651130697e-25,-115405.55555555555,228.55555559229924,57.71213333440954,57.7578222216 307.712133334 134.530044444
10000.0,38,7.478485526658415e-25,-115405.55555555555,228.55555559741515,57.69487777885405,57.7726999994 307.694877779 134.532422222
10000.0,39,4.6751052687018044e-26,-115405.55555555555,228.55555559798358,57.67762222329907,57.7875777771 307.677622223 134.5348
10000.0,40,1.6718129319586246e-24,-115405.55555555555,228.55555559229924,57.660366667744256,57.8024555549 307.660366668 134.537177777
10000.0,41,8.340115169035175e-24,-115405.55555555555,228.55555558718333,57.64311111218899,57.8173333327 307.643111112 134.539555555
10000.0,42,8.101378511937248e-24,-115405.55555555555,228.55555559627828,57.62585555663338,57.8322111105 307.625855557 134.541933333
10000.0,43,7.207369810752058e-25,-115405.55555555555,228.55555559400455,57.60860000107846,57.8470888883 307.608600001 134.544311111
10000.0,44,1.444940742875223e-25,-115405.55555555555,228.55555559400455,57.59134444552262,57.861966666 307.591344446 134.546688888
10000.0,45,4.606627934870459e-24,-115405.55555555555,228.5555555883202,57.574088889967925,57.8768444438 307.57408889 134.549066666
10000.0,46,5.488704851910547e-24,-115405.55555555555,228.55555557467778,57.55683333441482,57.8917222216 307.556833334 134.551444444
10000.0,47,9.414155812743731e-23,-115405.55555555555,228.5555555633091,57.53957777886228,57.9065999993 307.539577779 134.553822222
10000.0,48,2.5021828481462174e-21,-115405.55555555555,228.55555544166418,57.52232222332134,57.9214777771 307.522322223 134.5562
10000.0,49,1.5265955626770652e-21,-115405.55555555555,228.55555530978745,57.5050666677937,57.9363555548 307.505066668 134.558577777
10000.0,50,1.0530632545169202e-23,-115405.55555555555,228.55555530637685,57.487811112264524,57.9512333325 307.487811112 134.560955555
10000.0,51,3.2818633141111457e-24,-115405.55555555555,228.55555531433492,57.47055555673438,57.9661111103 307.470555557 134.563333333
10000.0,52,2.210409292720081e-24,-115405.55555555555,228.55555531319806,57.45330000120629,57.980988888 307.453300001 134.565711111
10000.0,53,2.4725383051941604e-24,-115405.55555555555,228.55555531945083,57.43604444567609,57.9958666657 307.436044446 134.568088889
10000.0,54,3.7838733579029915e-24,-115405.55555555555,228.5555553239983,57.41878889014663,58.0107444434 307.41878889 134.570466666
10000.0,55,2.6108392954684277e-24,-115405.55555555555,228.55555533195638,57.401533334616545,58.0256222211 307.401533335 134.572844444
10000.0,56,3.561797443123333e-24,-115405.55555555555,228.55555533309325,57.384277779086915,58.0404999989 307.384277779 134.575222222
10000.0,57,2.7515636664435336e-24,-115405.55555555555,228.55555533081952,57.36702222355677,58.0553777766 307.367022224 134.5776
10000.0,58,6.439949093120412e-24,-115405.55555555555,228.555555335367,57.34976666802561,58.0702555543 307.349766668 134.579977778
10000.0,59,8.574745542167789e-24,-115405.55555555555,228.5555553336617,57.33251111249507,58.0851333321 307.332511112 134.582355555
10000.0,60,3.7838733579029915e-24,-115405.55555555555,228.55555533195638,57.31525555696328,58.1000111098 307.315255557 134.584733333
10000.0,61,4.496465087178155e-24,-115405.55555555555,228.5555553274089,57.29800000143155,58.1148888875 307.298000001 134.587111111
10000.0,62,8.098483918322358e-24,-115405.55555555555,228.55555532001927,57.28074444589947,58.1297666652 307.280744446 134.589488889
10000.0,63,9.700203929315744e-24,-115405.55555555555,228.55555533309325,57.263488890364385,58.144644443 307.26348889 134.591866667
10000.0,64,5.336048696790338e-24,-115405.55555555555,228.5555553274089,57.24623333483305,58.1595222207 307.246233335 134.594244444
10000.0,65,8.852104829185337e-24,-115405.55555555555,228.55555532627204,57.2289777792987,58.1743999984 307.228977779 134.596622222
10000.0,66,7.789098982181919e-24,-115405.55555555555,228.55555532968265,57.21172222376424,58.1892777762 307.211722224 134.599
10000.0,67,8.05297821405105e-24,-115405.55555555555,228.5555553205877,57.19446666823086,58.2041555539 307.194466668 134.601377778
10000.0,68,6.527392746742351e-24,-115405.55555555555,228.55555531490336,57.17721111269509,58.2190333317 307.177211113 134.603755556
10000.0,69,5.6796807143627715e-24,-115405.55555555555,228.55555531490336,57.15995555715858,58.2339111094 307.159955557 134.606133333
10000.0,70,9.96374658053198e-24,-115405.55555555555,228.5555553274089,57.142700001620994,58.2487888871 307.142700002 134.608511111
10000.0,71,8.750188207488942e-24,-115405.55555555555,228.55555532513517,57.12544444608568,58.2636666649 307.125444446 134.610888889
10000.0,72,2.6234105828540298e-24,-115405.55555555555,228.55555533195638,57.10818889054747,58.2785444426 307.108188891 134.613266667
10000.0,73,4.5716067179368076e-24,-115405.55555555555,228.5555553370723,57.09093333500982,58.2934222204 307.090933335 134.615644445
10000.0,74,4.575494224477737e-24,-115405.55555555555,228.55555533309325,57.073677779472575,58.3082999981 307.073677779 134.618022222
10000.0,75,3.266747476989663e-23,-115405.55555555555,228.55555530467154,57.056422223934646,58.3231777758 307.056422224 134.6204
10000.0,76,2.6839109552117797e-24,-115405.55555555555,228.5555553154718,57.03916666839217,58.3380555536 307.039166668 134.622777778
10000.0,77,2.9841577266261385e-24,-115405.55555555555,228.5555553171771,57.02191111285316,58.3529333313 307.021911113 134.625155556
10000.0,78,2.9704084069554067e-24,-115405.55555555555,228.55555531660866,57.00465555731279,58.3678111091 307.004655557 134.627533334
10000.0,79,1.810097093200247e-24,-115405.55555555555,228.55555531660866,56.98740000177236,58.3826888868 306.987400002 134.629911111
10000.0,80,1.7087694876464186e-24,-115405.55555555555,228.55555531433492,56.970144446231416,58.3975666646 306.970144446 134.632288889
10000.0,81,2.3117200692412645e-24,-115405.55555555555,228.5555553120612,56.95288889069019,58.4124444423 306.952888891 134.634666667
10000.0,82,1.5720167683754653e-24,-115405.55555555555,228.55555531149275,56.93563333514834,58.4273222201 306.935633335 134.637044445
10000.0,83,3.608110940961589e-24,-115405.55555555555,228.55555530921902,56.91837777960666,58.4421999978 306.91837778 134.639422223
10000.0,84,1.3068921880906263e-24,-115405.55555555555,228.55555531035589,56.901122224064125,58.4570777756 306.901122224 134.6418
10000.0,85,9.61341660796695e-25,-115405.55555555555,228.55555531433492,56.88386666852148,58.4719555533 306.883866669 134.644177778
10000.0,86,4.083800377697101e-24,-115405.55555555555,228.55555532456674,56.86661111297792,58.4868333311 306.866611113 134.646555556
10000.0,87,2.4908651217442553e-24,-115405.55555555555,228.5555553274089,56.84935555743573,58.5017111088 306.849355557 134.648933334
10000.0,88,2.7362324177041985e-24,-115405.55555555555,228.55555533650386,56.832100001891945,58.5165888866 306.832100002 134.651311112
10000.0,89,1.0607642198551418e-23,-115405.55555555555,228.55555532968265,56.81484444634998,58.5314666643 306.814844446 134.653688889
10000.0,90,2.2821682879171454e-24,-115405.55555555555,228.55555534105133,56.79758889080449,58.5463444421 306.797588891 134.656066667
10000.0,91,1.1104805480941586e-24,-115405.55555555555,228.55555534673567,56.780333335261275,58.5612222198 306.780333335 134.658444445
10000.0,92,1.190250162830107e-24,-115405.55555555555,228.55555534105133,56.763077779717946,58.5760999976 306.76307778 134.660822223
10000.0,93,3.550824913838979e-24,-115405.55555555555,228.55555534161977,56.74582222417337,58.5909777753 306.745822224 134.6632
10000.0,94,3.0236722952759294e-24,-115405.55555555555,228.5555553387776,56.728566668629355,58.6058555531 306.728566669 134.665577778
10000.0,95,4.2057267192080606e-24,-115405.55555555555,228.55555533423012,56.71131111308506,58.6207333308 306.711311113 134.667955556
10000.0,96,1.547648329105918e-24,-115405.55555555555,228.55555534105133,56.69405555753906,58.6356111086 306.694055558 134.670333334
10000.0,97,8.28156696446421e-25,-115405.55555555555,228.55555533820916,56.676800001995616,58.6504888864 306.676800002 134.672711112
10000.0,98,1.184713411089996e-24,-115405.55555555555,228.55555533650386,56.65954444645058,58.6653666641 306.659544446 134.675088889
10000.0,99,7.805641921271672e-25,-115405.55555555555,228.55555534332507,56.6422888909043,58.6802444419 306.642288891 134.677466667
10000.0,100,3.1017253486821172e-24,-115405.55555555555,228.5555553370723,56.625033335359944,58.6951222196 306.625033335 134.679844445
100000.0,1,4449.382716049382,-115405.55555555555,6666666.666666669,58.333333333333314,57.2222222222 308.333333333 134.444444444
100000.0,2,4449.148942292842,-115405.55555555555,228.5555557627231,58.33160777777931,57.22371 308.331607778 134.444682222
100000.0,3,1.8131902694003457e-23,-115405.55555555555,228.55555556945546,58.329882222223546,57.2251977778 308.329882222 134.44492
100000.0,4,4.196521238351402e-24,-115405.55555555555,228.55555543303126,58.3281566666692,57.2266855556 308.328156667 134.445157778
100000.0,5,5.052967538673588e-24,-115405.55555555555,228.55555533639745,58.326431111114005,57.2281733333 308.326431111 134.445395556
100000.0,6,2.539669316413928e-25,-115405.55555555555,228.5555553307131,58.324705555558296,57.2296611111 308.324705556 134.445633333
100000.0,7,1.241275789808883e-24,-115405.55555555555,228.55555537618784,58.32298000000219,57.2311488889 308.32298 134.445871111
100000.0,8,8.25329418962109e-25,-115405.55555555555,228.55555532502876,58.32125444444836,57.2326366667 308.321254444 134.446108889
100000.0,9,5.387478220552587e-25,-115405.55555555555,228.5555553420818,58.31952888889259,57.2341244444 308.319528889 134.446346667
100000.0,10,2.69304911993786e-24,-115405.55555555555,228.55555527955403,58.317803333338475,57.2356122222 308.317803333 134.446584444
100000.0,11,2.0128364494711276e-24,-115405.55555555555,228.55555517723587,58.31607777778299,57.2371 308.316077778 134.446822222
100000.0,12,9.959758099795182e-25,-115405.55555555555,228.5555552227106,58.31435222222717,57.2385877778 308.314352222 134.44706
100000.0,13,1.181818817475105e-24,-115405.55555555555,228.55555523976363,58.31262666667192,57.2400755555 308.312626667 134.447297778
100000.0,14,2.4188536910575197e-24,-115405.55555555555,228.55555530797574,58.310901111116436,57.2415633333 308.310901111 134.447535556
100000.0,15,6.284162737928287e-24,-115405.55555555555,228.5555551942889,58.309175555562604,57.2430511111 308.309175556 134.447773333
100000.0,16,2.5802272850876915e-25,-115405.55555555555,228.55555516018285,58.307450000006554,57.2445388889 308.30745 134.448011111
100000.0,17,2.3760406320093653e-24,-115405.55555555555,228.55555506923338,58.30572444445181,57.2460266667 308.305724444 134.448248889
100000.0,18,2.453841249925882e-25,-115405.55555555555,228.55555510902377,58.303998888895876,57.2475144444 308.303998889 134.448486667
100000.0,19,4.720375366516087e-25,-115405.55555555555,228.55555506354904,58.30227333334096,57.2490022222 308.302273333 134.448724444
100000.0,20,1.7894310411125371e-25,-115405.55555555555,228.55555505218035,58.30054777778548,57.25049 308.300547778 134.448962222
100000.0,21,1.4815102308121884e-24,-115405.55555555555,228.55555498396825,58.298822222230285,57.2519777778 308.298822222 134.4492
100000.0,22,7.911328246280482e-25,-115405.55555555555,228.5555549498622,58.2970966666752,57.2534655555 308.297096667 134.449437778
100000.0,23,2.436507346301826e-25,-115405.55555555555,228.55555497259957,58.29537111111938,57.2549533333 308.295371111 134.449675556
100000.0,24,6.337443455281453e-24,-115405.55555555555,228.5555548816501,58.29364555556526,57.2564411111 308.293645556 134.449913333
100000.0,25,4.238863084485505e-24,-115405.55555555555,228.555554813438,58.29192000000944,57.2579288889 308.29192 134.450151111
100000.0,26,5.636043032715026e-25,-115405.55555555555,228.55555479070063,58.2901944444539,57.2594166667 308.290194444 134.450388889
100000.0,27,8.011965861495878e-25,-115405.55555555555,228.55555478501628,58.28846888889825,57.2609044444 308.288468889 134.450626667
100000.0,28,6.795176314185055e-24,-115405.55555555555,228.55555468269813,58.28674333334425,57.2623922222 308.286743333 134.450864444
100000.0,29,2.636436254121039e-25,-115405.55555555555,228.5555547054355,58.28501777778774,57.26388 308.285017778 134.451102222
100000.0,30,5.8390011664102875e-25,-115405.55555555555,228.55555473954155,58.28329222223226,57.2653677778 308.283292222 134.45134
100000.0,31,4.685488781843593e-24,-115405.55555555555,228.55555479638497,58.281566666676724,57.2668555555 308.281566667 134.451577778
100000.0,32,4.29224477603454e-25,-115405.55555555555,228.5555548020693,58.27984111112232,57.2683433333 308.279841111 134.451815556
100000.0,33,6.413544340900854e-26,-115405.55555555555,228.55555480775365,58.27811555556656,57.2698311111 308.278115556 134.452053333
100000.0,34,9.821086870802731e-25,-115405.55555555555,228.5555548418597,58.27639000001113,57.2713188889 308.27639 134.452291111
100000.0,35,2.103965661242259e-25,-115405.55555555555,228.55555481912234,58.27466444445628,57.2728066667 308.274664444 134.452528889
100000.0,36,5.324032767482011e-25,-115405.55555555555,228.55555476227892,58.27293888890114,57.2742944444 308.272938889 134.452766667
100000.0,37,5.183510344898641e-25,-115405.55555555555,228.55555472248852,58.27121333334571,57.2757822222 308.271213333 134.453004444
100000.0,38,1.284543232738445e-24,-115405.55555555555,228.55555477933194,58.26948777778978,57.27727 308.269487778 134.453242222
100000.0,39,5.114578627185889e-24,-115405.55555555555,228.55555469975116,58.267762222235376,57.2787577778 308.267762222 134.45348
100000.0,40,1.0795319570605278e-24,-115405.55555555555,228.55555463153905,58.266036666679724,57.2802455555 308.266036667 134.453717778
100000.0,41,5.974222443710573e-24,-115405.55555555555,228.5555547452259,58.26431111112288,57.2817333333 308.264311111 134.453955556
100000.0,42,3.4434893436309875e-24,-115405.55555555555,228.55555478501628,58.262585555568194,57.2832211111 308.262585556 134.454193333
100000.0,43,5.779089810195102e-26,-115405.55555555555,228.55555478501628,58.260860000013054,57.2847088889 308.26086 134.454431111
100000.0,44,2.6591554481914043e-25,-115405.55555555555,228.55555475659457,58.25913444445786,57.2861966666 308.259134444 134.454668889
100000.0,45,1.0225320234928784e-25,-115405.55555555555,228.5555547736476,58.25740888890232,57.2876844444 308.257408889 134.454906667
100000.0,46,1.4607263754959654e-24,-115405.55555555555,228.55555475091023,58.25568333334695,57.2891722222 308.255683333 134.455144444
100000.0,47,8.0265398037662e-24,-115405.55555555555,228.5555548816501,58.25395777779062,57.29066 308.253957778 134.455382222
100000.0,48,1.4245439553098284e-24,-115405.55555555555,228.55555490438746,58.252232222235875,57.2921477778 308.252232222 134.45562
100000.0,49,4.250508775075647e-25,-115405.55555555555,228.5555548702814,58.25050666668125,57.2936355555 308.250506667 134.455857778
100000.0,50,2.9114394765683253e-24,-115405.55555555555,228.55555492712483,58.248781111124686,57.2951233333 308.248781111 134.456095556
100000.0,51,6.127013231091938e-24,-115405.55555555555,228.55555504081167,58.247055555569034,57.2966111111 308.247055556 134.456333333
100000.0,52,7.712442738485242e-24,-115405.55555555555,228.55555492712483,58.245330000015485,57.2980988889 308.24533 134.456571111
100000.0,53,1.666242522153224e-25,-115405.55555555555,228.5555549214405,58.243604444458924,57.2995866666 308.243604444 134.456808889
100000.0,54,3.874093801911309e-24,-115405.55555555555,228.55555483617536,58.241878888904466,57.3010744444 308.241878889 134.457046667
100000.0,55,3.0649875704187043e-24,-115405.55555555555,228.55555475091023,58.240153333348815,57.3025622222 308.240153333 134.457284444
100000.0,56,2.7129242074912684e-24,-115405.55555555555,228.55555479070063,58.23842777779197,57.30405 308.238427778 134.457522222
100000.0,57,3.4065327879431937e-25,-115405.55555555555,228.55555475091023,58.23670222223706,57.3055377778 308.236702222 134.45776
100000.0,58,7.211795846337617e-24,-115405.55555555555,228.55555485891273,58.234976666680495,57.3070255555 308.234976667 134.457997778
100000.0,59,4.863927014975506e-25,-115405.55555555555,228.55555481912234,58.233251111126606,57.3085133333 308.233251111 134.458235556
100000.0,60,5.250439407726672e-24,-115405.55555555555,228.5555547054355,58.23152555557175,57.3100011111 308.231525556 134.458473333
100000.0,61,5.20252715178717e-25,-115405.55555555555,228.55555475091023,58.22980000001513,57.3114888889 308.2298 134.458711111
100000.0,62,2.073757547644996e-24,-115405.55555555555,228.5555548020693,58.22807444445948,57.3129766666 308.228074444 134.458948889
100000.0,63,2.2609132196868704e-24,-115405.55555555555,228.55555472248852,58.22634888890474,57.3144644444 308.226348889 134.459186667
100000.0,64,8.039228894380316e-26,-115405.55555555555,228.5555547452259,58.22462333334846,57.3159522222 308.224623333 134.459424444
100000.0,65,5.437544592670614e-24,-115405.55555555555,228.5555546258547,58.222897777794,57.31744 308.222897778 134.459662222
100000.0,66,8.410645644849175e-25,-115405.55555555555,228.55555465996076,58.22117222223733,57.3189277778 308.221172222 134.4599
100000.0,67,7.072905839920785e-25,-115405.55555555555,228.55555471111984,58.21944666668185,57.3204155555 308.219446667 134.460137778
100000.0,68,2.9368008287639108e-24,-115405.55555555555,228.55555460311734,58.217721111127105,57.3219033333 308.217721111 134.460375556
100000.0,69,8.016677990636398e-25,-115405.55555555555,228.5555546258547,58.21599555557066,57.3233911111 308.215995556 134.460613333
100000.0,70,1.4601205303207558e-24,-115405.55555555555,228.55555468838247,58.214270000015176,57.3248788889 308.21427 134.460851111
100000.0,71,1.0551635177909806e-24,-115405.55555555555,228.5555547338572,58.212544444459695,57.3263666666 308.212544444 134.461088889
100000.0,72,6.06351729092343e-24,-115405.55555555555,228.55555480775365,58.21081888890353,57.3278544444 308.210818889 134.461326667
100000.0,73,2.831653032799732e-25,-115405.55555555555,228.5555547736476,58.20909333334913,57.3293422222 308.209093333 134.461564444
100000.0,74,4.884340631573545e-24,-115405.55555555555,228.5555546656451,58.20736777779433,57.33083 308.207367778 134.461802222
100000.0,75,3.991055578792077e-24,-115405.55555555555,228.555554597433,58.20564222223868,57.3323177778 308.205642222 134.46204
100000.0,76,4.159800289120633e-25,-115405.55555555555,228.5555545690113,58.20391666668252,57.3338055555 308.203916667 134.462277778
100000.0,77,3.88195296015639e-25,-115405.55555555555,228.55555451785222,58.202191111126865,57.3352933333 308.202191111 134.462515556
100000.0,78,6.480624865022689e-24,-115405.55555555555,228.55555442690275,58.20046555557224,57.3367811111 308.200465556 134.462753333
100000.0,79,3.889290418389486e-24,-115405.55555555555,228.5555543530063,58.19874000001607,57.3382688889 308.19874 134.462991111
100000.0,80,5.139485595500067e-24,-115405.55555555555,228.55555447806182,58.197014444458944,57.3397566666 308.197014444 134.463228889
100000.0,81,6.475576155229274e-24,-115405.55555555555,228.5555543530063,58.195288888904884,57.3412444444 308.195288889 134.463466667
100000.0,82,7.796890824296421e-26,-115405.55555555555,228.55555433595327,58.19356333334815,57.3427322222 308.193563333 134.463704444
100000.0,83,2.0278984336881476e-25,-115405.55555555555,228.55555430184722,58.19183777779267,57.34422 308.191837778 134.463942222
100000.0,84,2.2584561809207417e-26,-115405.55555555555,228.55555429616288,58.19011222223713,57.3457077778 308.190112222 134.46418
100000.0,85,4.169880879674818e-24,-115405.55555555555,228.55555437005933,58.18838666668046,57.3471955555 308.188386667 134.464417778
100000.0,86,2.2730132941584203e-24,-115405.55555555555,228.55555430753157,58.18666111112623,57.3486833333 308.186661111 134.464655556
100000.0,87,4.975065946561203e-24,-115405.55555555555,228.55555437574367,58.18493555556876,57.3501711111 308.184935556 134.464893333
